"preds","include.prec","fit.type","which.data","radius","weight.style","equal.weights","response.name","weight.col","step.size","tc","cb","la","bag.fraction","mllr","parID","boot.i","test.site","nboots","metaID","ntrees","cv.init","cv","cv.red","cv.sd","cv.max","cv.min","ntest","ntest.pres"
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Makump",10,97,315,0.255443309779402,0.192903171939206,0.244829813292841,0.278397511735799,1.22121178423938,0.0115933473807102,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Makuna",10,98,280,0.256747802827555,0.19436181828948,0.242985466091708,0.277532310703998,1.24676168773775,0.0144705975841634,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Mokorie",10,99,347,0.256704978547434,0.19168740672952,0.253277408898793,0.277503000540039,1.19340499233666,0.0090869034069499,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Naiawama",10,100,378,0.239801894689015,0.164841343686665,0.312593656107523,0.268398478051586,1.29134752466964,0.00764262629791793,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Njaguima",10,101,369,0.256540296594186,0.18921526396867,0.262434531803851,0.278450293751498,1.2247824702034,0.00901343584385273,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Petema",10,102,393,0.257142955742987,0.190554348669053,0.258955594881194,0.283152662066257,1.2770490916555,0.00774046859059048,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Talama",10,103,358,0.246188048364965,0.174414232758554,0.291540617357708,0.276796747028002,1.25327070218127,0.00897718198915898,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Yekeyor",10,104,424,0.255668681909818,0.191527982854462,0.250874290023448,0.28759352833989,1.27803851255494,0.00684788246708963,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Bamba",10,105,418,0.257196543721077,0.191948738758049,0.253688498371842,0.286665464721005,1.2713545198966,0.0074285116902362,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Bantou",10,106,339,0.225123755448935,0.176855623759862,0.214407100631467,0.283570957927395,1.27950847948392,0.00897545349854737,3340,1670
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Gagal",10,107,327,0.258378306608655,0.186054410743614,0.279914737480589,0.278050210494677,1.23506891819559,0.0102307373272452,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Gania",10,108,353,0.263966628585311,0.193015061403257,0.268789913188301,0.279463862689624,1.27666640614054,0.0150540755955858,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Gayebombo",10,109,370,0.256272762347957,0.192796618312759,0.247689779645846,0.284178057474584,1.28141145437866,0.00917711380292111,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Gbetaya",10,110,406,0.242129578125421,0.178716129104256,0.261898812661034,0.288774869315679,1.29865612327509,0.00728619326555271,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Kaali",10,111,425,0.257429498094992,0.190302860492633,0.260757365022671,0.280823369061218,1.25254661922484,0.00935096611439826,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Khoneya",10,112,428,0.258108589563043,0.19261298780592,0.253752119865525,0.287334665244346,1.29424686319988,0.0106236235184086,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Sangassou",10,113,431,0.252001357831278,0.18677417232472,0.258836643055828,0.30255276793529,1.37134706220827,0.00809773081685545,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Tanganya",10,114,368,0.238474073811928,0.181064775148188,0.240736016901427,0.28650495974661,1.27628774303627,0.00857941312482986,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"Yafraya",10,115,358,0.255721629221521,0.190044328509834,0.256831230551851,0.279789478820482,1.25138095510981,0.00917764614106866,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,4,"none",10,116,371,0.250873532779033,0.18413390096844,0.266028987080819,0.278509999875271,1.2629646087103,0.00853425616291454,NA,NA
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Badala",10,117,397,0.260298292443041,0.195518003983277,0.248869433033022,0.286183875376692,1.22982314072626,0.00846639389735437,306,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Bafodia",10,118,372,0.2058165088045,0.147057726109841,0.285491105820246,0.194555374765372,0.76898431826761,0.00920870093797132,857,157
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Barlie",10,119,433,0.256348373855719,0.188035752981232,0.26648353506988,0.282089341151363,1.22787893369018,0.00707845899072284,210,2
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Benduma",10,120,367,0.254572783446197,0.187208905396771,0.264615396577393,0.300035752827707,1.31074155136724,0.00824376289570729,324,8
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Gbainkfay",10,121,381,0.257148597051147,0.191395527075407,0.255700675522881,0.290462875711474,1.3029001157104,0.00941812260067202,72,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Gbenikoro",10,122,368,0.255990797635688,0.190881651491961,0.254341744879387,0.27993094961144,1.23063705572405,0.00902152175895565,18,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Guala",10,123,543,0.259490671548965,0.189295516806629,0.270511283983056,0.295135015213671,1.32599539839366,0.00537473483895648,277,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Kapethe",10,124,355,0.258818370935092,0.192029776656894,0.258051984628818,0.283976926203411,1.25561820040523,0.00932391591034692,264,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Largo",10,125,381,0.254782926074802,0.184297524544199,0.276648842277248,0.293388901150122,1.29222699687219,0.00767240958111974,483,13
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Makump",10,126,356,0.256458380306558,0.191463723905584,0.25343159511217,0.282802778079016,1.25822006371811,0.00907215107715218,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Makuna",10,127,362,0.257808847031002,0.191900934416638,0.255646434842629,0.283122045226554,1.24716973662535,0.00856366099707051,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Mokorie",10,128,317,0.25707590647176,0.189836602015088,0.26155428324458,0.274595514283044,1.21852336706211,0.0112211516266768,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Naiawama",10,129,490,0.240939325825909,0.160614382198417,0.333382453661926,0.272299878688014,1.31414077614577,0.00504369981206619,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Njaguima",10,130,385,0.257300417547575,0.192996260200792,0.249918589171715,0.285755519193337,1.27628958731327,0.00855955489723302,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Petema",10,131,404,0.257506034981537,0.189857253430803,0.262707557729994,0.28523602449325,1.27564383153651,0.00738182453149116,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Talama",10,132,392,0.247388271430078,0.173931585060688,0.296928734514206,0.28122675104249,1.25131323310039,0.00787881414309959,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Yekeyor",10,133,461,0.256205984582852,0.192816185204742,0.247417325092227,0.286417433913857,1.25002583197917,0.00671610565151125,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Bamba",10,134,428,0.257829717122827,0.190465919277082,0.261272434370527,0.281089768137572,1.22633036952786,0.0075792857041268,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Bantou",10,135,343,0.226994125251749,0.177821103659111,0.216626846787788,0.287696937094626,1.30010794485585,0.00849540045945859,3340,1670
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Gagal",10,136,382,0.258987938918477,0.186873328620458,0.278447755517753,0.286195822192446,1.26018011276208,0.00745659236454232,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Gania",10,137,500,0.264937480113292,0.1920206182495,0.275222901012764,0.289189367202428,1.28615741062957,0.0079098453784507,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Gayebombo",10,138,451,0.257094862274902,0.19043965833017,0.259263072606483,0.286326066573185,1.24058405382652,0.0068735609365901,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Gbetaya",10,139,445,0.2427743900655,0.177586699104555,0.268511398353664,0.28693894758731,1.27618421488958,0.00636811218889304,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Kaali",10,140,433,0.258496131093448,0.193340200005149,0.252057664510054,0.288538954215559,1.28272997089069,0.0108925876628859,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Khoneya",10,141,409,0.258977466711063,0.19401354587976,0.25084777319172,0.292569092791696,1.31408650773922,0.00940457688123038,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Sangassou",10,142,434,0.252160050759774,0.185452621038351,0.264544004969977,0.299028298980502,1.33209598762474,0.0070395730402102,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Tanganya",10,143,412,0.240250751566411,0.17878831452926,0.255826200902274,0.287533552225316,1.27047227805645,0.0067665664604083,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"Yafraya",10,144,376,0.25689246465637,0.190005547341597,0.260369323811206,0.278091665017659,1.22088780515843,0.00820943134918458,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,5,"none",10,145,340,0.25231847239862,0.185443964457074,0.265040079332344,0.278578242430812,1.26176909584829,0.00930588571978951,NA,NA
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Badala",10,146,332,0.259801845110516,0.195092866265747,0.249070513018272,0.279969785104466,1.2229430577233,0.0113202662043899,306,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Bafodia",10,147,326,0.20589668864148,0.148506719174134,0.278731872017993,0.197832037916019,0.811864660969572,0.0103760375572817,857,157
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Barlie",10,148,355,0.258478413698554,0.191821765039623,0.257880910460353,0.2875315353084,1.25536726071648,0.0091612781800178,210,2
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Benduma",10,149,403,0.254886707126272,0.187389070981083,0.264814265546417,0.300891549977411,1.27899884492563,0.00597232043238682,324,8
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Gbainkfay",10,150,411,0.258605497573584,0.197712734707108,0.235465848320371,0.296472572063985,1.32858419696117,0.00874147086089103,72,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Gbenikoro",10,151,287,0.258328877250693,0.195860117872765,0.24181872364701,0.287179296348824,1.28794640566673,0.0149162872240538,18,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Guala",10,152,434,0.259910794376544,0.18958838724362,0.270563626653555,0.285040535056264,1.25442497804449,0.0069997972754856,277,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Kapethe",10,153,344,0.259195940242363,0.195511583521599,0.245699668988704,0.286351268898358,1.2544962274826,0.0105016353629663,264,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Largo",10,154,411,0.256076299616032,0.186550095283136,0.271505814623008,0.294688937040894,1.25421087612401,0.0062389990510257,483,13
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Makump",10,155,309,0.258652511840647,0.194877216412101,0.246567469902776,0.282449335887594,1.25964242190783,0.0114352312307543,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Makuna",10,156,348,0.258368137517745,0.194330034396042,0.247856038817111,0.283149110662851,1.23213794893129,0.00892098392340576,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Mokorie",10,157,393,0.258847049366625,0.195055724732552,0.246444086537452,0.285848726531861,1.24271652982934,0.00754772706220315,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Naiawama",10,158,411,0.242430832319512,0.166469050842984,0.313333831137512,0.274226733139856,1.33712841135333,0.00692045150614565,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Njaguima",10,159,382,0.258951126449591,0.19215900240713,0.257933321079655,0.279708078877738,1.22985418634901,0.00713286796801575,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Petema",10,160,369,0.259291291978307,0.192473453872891,0.257694107640937,0.282377712591116,1.27446499136458,0.00715214352738262,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Talama",10,161,346,0.248723069186029,0.177184943583815,0.287621593912978,0.27905442744403,1.24965036155426,0.00875493783896707,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Yekeyor",10,162,343,0.258134133389357,0.194456106782841,0.24668580543925,0.280954358239553,1.25284174755466,0.00926482853164992,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Bamba",10,163,325,0.259699785251011,0.192737558198467,0.257844753270868,0.280320824055234,1.24918699486774,0.00988041988218192,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Bantou",10,164,320,0.228009306884013,0.178623563506999,0.216595296270676,0.285539172051486,1.28153183301996,0.00819006982785436,3340,1670
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Gagal",10,165,319,0.261263646212586,0.188264356321546,0.279408524489631,0.277407468940917,1.22109819412076,0.0103058693318432,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Gania",10,166,329,0.266804002608309,0.194113623151359,0.272448609264928,0.277567481611431,1.24691898118805,0.0130184545517818,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Gayebombo",10,167,342,0.259445031883334,0.191952649998777,0.260141354007145,0.276509219193152,1.23130062476178,0.0102572511522751,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Gbetaya",10,168,346,0.245328483430036,0.179845088803247,0.26692128737454,0.282491310369257,1.26074187626953,0.00907920291672486,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Kaali",10,169,305,0.26016678249147,0.194661537981511,0.251781737401881,0.274006969459541,1.22150633547135,0.0139007261431637,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Khoneya",10,170,320,0.261033563159196,0.194715427766744,0.254059802079961,0.280924983504831,1.26804080334618,0.0155533784358343,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Sangassou",10,171,361,0.254237593746231,0.186923756138411,0.264767442988819,0.293924820804742,1.32055635627441,0.00986809270995031,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Tanganya",10,172,338,0.242102312711677,0.182330100143312,0.246888234560355,0.286253478714289,1.26821556447011,0.00888022787334812,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"Yafraya",10,173,383,0.258303523604091,0.192078376643973,0.256384992492875,0.281222092575506,1.2409567049341,0.00893885007719389,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,6,"none",10,174,388,0.253546645923857,0.187132372247769,0.261941046130157,0.281593194859189,1.26157558879107,0.00770963404865654,NA,NA
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Badala",10,175,341,0.260681782633377,0.194612491378483,0.253448056812677,0.278513705714481,1.21412240260129,0.00872217204377222,306,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Bafodia",10,176,316,0.205515138922399,0.145263729623212,0.293172608184047,0.192329457288163,0.772175298759609,0.0117508032665465,857,157
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Barlie",10,177,422,0.256122831944038,0.188379346188983,0.264496082761791,0.286505712075973,1.25565710889281,0.00628337967803652,210,2
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Benduma",10,178,310,0.253958353261627,0.185483667979235,0.269629584547863,0.294313512089348,1.27764562758697,0.0108471620117653,324,8
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Gbainkfay",10,179,337,0.256537657502539,0.191768900665351,0.252472707000322,0.278212187263687,1.24286173134732,0.0102255275857028,72,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Gbenikoro",10,180,415,0.256968572165701,0.191187038782977,0.255990578257586,0.285079924952113,1.21858371578232,0.00728693985746279,18,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Guala",10,181,385,0.258581666882747,0.190184176575798,0.264510207283811,0.288331555363557,1.27422840385809,0.00981230518392785,277,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Kapethe",10,182,362,0.257948948861272,0.191900686120208,0.25605168399653,0.286135491036921,1.25956394957407,0.0104253397734452,264,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Largo",10,183,323,0.254353646422018,0.184811272358541,0.273408205629157,0.282016263715222,1.2185168545046,0.0111777391437287,483,13
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Makump",10,184,361,0.256858028958705,0.195907262758171,0.237293599299298,0.288910621886485,1.2734555246555,0.00997494769195321,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Makuna",10,185,441,0.257489915577024,0.191977795068618,0.254425966009567,0.280850364701912,1.21191886205479,0.00682931163964987,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Mokorie",10,186,371,0.256284964064081,0.188748347304409,0.263521572583499,0.275200535802827,1.19017339305114,0.0085870759268677,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Naiawama",10,187,451,0.240793725428894,0.164962427690355,0.314922233141546,0.276115755592973,1.33193938045853,0.00610121857125699,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Njaguima",10,188,384,0.256833427284707,0.191911080716321,0.252779972041637,0.282428751005477,1.25476115734297,0.00783417319742671,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Petema",10,189,370,0.258125304944716,0.19170465297862,0.257319413066929,0.284988117488128,1.28442318913923,0.00879616992030616,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Talama",10,190,396,0.247414742353194,0.174340163116033,0.295352566876733,0.282635993069975,1.25859997997939,0.00906822730043076,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Yekeyor",10,191,426,0.256672072442083,0.192418359680406,0.25033386823249,0.283941501415656,1.24558712970965,0.00780352507861829,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Bamba",10,192,422,0.258608478357516,0.191312724540369,0.260222535024985,0.284300158707197,1.24955446215648,0.00856965683015721,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Bantou",10,193,384,0.226308840070756,0.174777664162863,0.227702885542522,0.282755138058446,1.26065174771334,0.0079452447574302,3340,1670
