"preds","include.prec","fit.type","which.data","radius","weight.style","equal.weights","response.name","weight.col","step.size","tc","cb","la","bag.fraction","mllr","parID","boot.i","test.site","nboots","metaID","ntrees","cv.init","cv","cv.red","cv.sd","cv.max","cv.min","ntest","ntest.pres"
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Gagal",10,194,386,0.26062502455326,0.185996026119269,0.286346249988516,0.276447777946397,1.19928658324421,0.0096616779342077,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Gania",10,195,371,0.265097527531963,0.194493729504041,0.266331408992147,0.280225503138557,1.26558430843652,0.0112108606024349,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Gayebombo",10,196,373,0.258583174247048,0.193532951513845,0.251564019672273,0.285281618850172,1.27400835074217,0.0110511018939669,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Gbetaya",10,197,393,0.243660143229352,0.176751841890576,0.274596823477187,0.279977587153087,1.24872934713978,0.0101224998789111,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Kaali",10,198,362,0.25846439655238,0.191991364627904,0.257184481929232,0.278994036246818,1.24284672621231,0.0109206487438462,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Khoneya",10,199,387,0.259704755854949,0.1929795203548,0.256927276054263,0.283333630078575,1.26557978999971,0.0104651000552196,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Sangassou",10,200,404,0.25297772752796,0.185504665382626,0.266715425127205,0.293228441038668,1.30540818371084,0.00826439171561674,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Tanganya",10,201,326,0.240033563044004,0.181947588615584,0.24199105196706,0.283333637292916,1.26547865554441,0.0102145520231495,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"Yafraya",10,202,391,0.257290462204122,0.189536979678885,0.263334606128868,0.278373587466395,1.22396369183006,0.00825898272846148,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,7,"none",10,203,352,0.252521902274711,0.18572227019648,0.264530052547925,0.279183196211401,1.26458722587379,0.00965635533542684,NA,NA
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Badala",10,204,297,0.259100200296324,0.195986321797006,0.243588690503274,0.278025861229152,1.22315905059166,0.0124859979421056,306,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Bafodia",10,205,337,0.205729659434887,0.14595974353818,0.290526490253703,0.196738159292792,0.792667050217213,0.0106014204095406,857,157
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Barlie",10,206,331,0.256709888423198,0.189216310867176,0.262917716066924,0.288758686439747,1.30060995023596,0.0103326174316808,210,2
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Benduma",10,207,335,0.25462004401453,0.185761295415778,0.270437266104714,0.295015257050693,1.31296433578265,0.00894690564388087,324,8
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Gbainkfay",10,208,352,0.258078446927806,0.195524296215474,0.24238424966123,0.288060148537323,1.297885725146,0.0105149267708854,72,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Gbenikoro",10,209,364,0.257061942625704,0.190151313393761,0.260289907360453,0.277115543323288,1.21552136315518,0.00941060129749959,18,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Guala",10,210,442,0.260041055500354,0.18594671949629,0.284933222800132,0.27382788890703,1.22502223754621,0.00755996325759177,277,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Kapethe",10,211,372,0.258537062961367,0.189096184461338,0.26859158104695,0.276006327963184,1.22140272727233,0.0084103181844453,264,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Largo",10,212,438,0.2553652564937,0.184689183530167,0.276764638752948,0.293929439303639,1.31114848512348,0.00658280235373043,483,13
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Makump",10,213,341,0.257076640209548,0.189052826324872,0.264605192557474,0.277283756834118,1.23455901934615,0.00905027631218379,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Makuna",10,214,389,0.258481572360319,0.191560934999499,0.258899064833659,0.286669330119094,1.28600864936914,0.00807789956483306,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Mokorie",10,215,417,0.257868140779721,0.18814179345645,0.270395354433619,0.275643491057929,1.19600372590882,0.0069448856298424,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Naiawama",10,216,419,0.24154921775642,0.162341996859443,0.327913381929684,0.268826392030974,1.29982090800878,0.00638785969949688,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Njaguima",10,217,368,0.257482413853462,0.191015053781393,0.258143300263981,0.284167824662288,1.26208879890831,0.00897602960223057,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Petema",10,218,368,0.258073566360375,0.189715167204109,0.264879507499851,0.281085506058112,1.25821565401419,0.00884210220298026,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Talama",10,219,490,0.247706675153403,0.177966367838342,0.281543915891131,0.292744313932004,1.28026167797268,0.00608980124571227,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Yekeyor",10,220,371,0.256906408603312,0.196290262729291,0.235946414118529,0.289139783243508,1.28919856025366,0.00870064006526086,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Bamba",10,221,350,0.258736092236703,0.193321870892259,0.252822174049843,0.282397502192797,1.25003949141629,0.0103607018796428,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Bantou",10,222,305,0.226193413666249,0.180273853910917,0.203010154058184,0.291826017666274,1.30687966022044,0.0103002791949712,3340,1670
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Gagal",10,223,387,0.260034771219136,0.190566029173993,0.2671517417438,0.295100126343577,1.30293508024949,0.00812754035769036,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Gania",10,224,376,0.265843265969489,0.195692470606917,0.263880279632975,0.293430112917125,1.32839103058469,0.0137960422281679,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Gayebombo",10,225,418,0.258264104692103,0.193343202163646,0.25137408315358,0.286123037668308,1.24982611424406,0.00794517346482624,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Gbetaya",10,226,356,0.243379836697151,0.178867006240156,0.265070563496479,0.28786329348122,1.286545571306,0.00931668802124285,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Kaali",10,227,352,0.258492714761155,0.193958532226105,0.249655711166481,0.289127515210969,1.30262466510953,0.0131466754329946,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Khoneya",10,228,383,0.259620248748988,0.195325233334641,0.247650234233119,0.292442366408374,1.30599098319363,0.0101429276854722,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Sangassou",10,229,419,0.252879776864784,0.187088129601518,0.260169666704686,0.301040662277494,1.33698651212782,0.00724603402617504,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Tanganya",10,230,446,0.240335991790632,0.18297845697133,0.238655618710946,0.298320209837641,1.29552453446941,0.00599120962901007,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"Yafraya",10,231,451,0.256971528806033,0.191334672743077,0.255424623762501,0.28550942293401,1.2406439115268,0.0064928819564536,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,8,"none",10,232,327,0.252469201115465,0.186429093363437,0.261576887241088,0.283867013464061,1.28895032247848,0.00995982633225146,NA,NA
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Badala",10,233,336,0.259145027561758,0.189702721777762,0.267966962119105,0.274466327823917,1.20826452545749,0.0117175878146159,306,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Bafodia",10,234,290,0.205645293919116,0.147588384355185,0.282315770312575,0.195428051816356,0.790228992425951,0.0125392422257687,857,157
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Barlie",10,235,429,0.256624361122534,0.187729546972325,0.268465604157169,0.285673999095459,1.27092562781721,0.00719493893389369,210,2
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Benduma",10,236,313,0.25322554005837,0.180905769418606,0.285594299149658,0.278385712186563,1.19490655970314,0.00971384073751621,324,8
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Gbainkfay",10,237,339,0.256346871149235,0.19402916519167,0.243099147955997,0.285662774949744,1.27015879831391,0.00955144105436872,72,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Gbenikoro",10,238,320,0.256629282971433,0.195524779243608,0.238104175097692,0.287390636834715,1.29366389612581,0.0117531327076447,18,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Guala",10,239,383,0.25908503451033,0.190407448768777,0.265077393880945,0.280638243174092,1.26076095817564,0.00838588086695432,277,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Kapethe",10,240,393,0.25822662380006,0.190708020164669,0.261470341987931,0.285577670815032,1.2602385926031,0.00810432710064538,264,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Largo",10,241,302,0.2541436841715,0.186412129247735,0.266508904773957,0.285037230484218,1.25903536880992,0.0116015057511161,483,13
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Makump",10,242,332,0.256829168831597,0.192647148022895,0.249901602301203,0.285670221182795,1.28821540967637,0.0105163371481437,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Makuna",10,243,340,0.256764290265473,0.19304076335828,0.248179086123337,0.290829903259884,1.31787321807418,0.00971282632397095,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Mokorie",10,244,438,0.256430603344593,0.193608601819506,0.244986365534018,0.294762822201206,1.31456814215657,0.0075621889773267,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Naiawama",10,245,461,0.239691691803995,0.163325895632178,0.318600096636907,0.269742886350535,1.30551158321481,0.00643204907799136,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Njaguima",10,246,319,0.256850339979428,0.193195367799515,0.247829036103326,0.290647803973435,1.30105570720533,0.0110711689873422,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Petema",10,247,369,0.257975520501381,0.191194392449942,0.258866143274558,0.290619901970503,1.30501361524783,0.00892199196372074,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Talama",10,248,390,0.247461363998869,0.17968842855734,0.273872795115762,0.298471135646347,1.32256497242371,0.00893769696594394,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Yekeyor",10,249,511,0.256508601134513,0.194813639939906,0.24051809928297,0.297991632702715,1.28505691757829,0.00631073157514612,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Bamba",10,250,364,0.257905270844205,0.19500542099308,0.243887415116544,0.29891408420579,1.33874741010773,0.010004466305948,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Bantou",10,251,279,0.227170815315617,0.181423360762091,0.201379100964035,0.295782478397462,1.34707626898679,0.0126517361813174,3340,1670
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Gagal",10,252,326,0.261621692166038,0.190908046703719,0.27028968766642,0.296908287584215,1.32631730031375,0.0106845104754766,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Gania",10,253,327,0.266681697692591,0.194158743473046,0.271945749734738,0.285346203373739,1.2754473814735,0.0139418206245024,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Gayebombo",10,254,333,0.259088261534217,0.19382721303659,0.251887322533167,0.2911930407627,1.31034275947022,0.0115441641473604,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Gbetaya",10,255,351,0.244456773174462,0.177536787876782,0.273749769452784,0.284470384300549,1.24942039475345,0.00964218105833657,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Kaali",10,256,397,0.260503902222485,0.194789907135559,0.2522572388601,0.295276056769478,1.32180394315669,0.0116007168919755,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Khoneya",10,257,330,0.261055751027235,0.194511722150547,0.254903516259811,0.288512138195125,1.28251104983173,0.0136716738574066,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Sangassou",10,258,417,0.254535511466542,0.187631699961563,0.262846669682764,0.305335210496652,1.34678169695129,0.00860379489318532,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Tanganya",10,259,327,0.242438286399277,0.184365144749798,0.239537832542826,0.297897732118996,1.32664205125994,0.00995544129958421,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"Yafraya",10,260,356,0.258310960298983,0.193473993110857,0.251003546706187,0.290922225713121,1.29326886680062,0.0104890966790451,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,9,"none",10,261,343,0.253258128373934,0.187560755828908,0.259408742245873,0.288930942805435,1.30455938912262,0.0104064059896052,NA,NA
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Badala",10,262,293,0.259662789622609,0.193366452287797,0.255317049590226,0.278932996621428,1.23933669654662,0.0132068662949166,306,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Bafodia",10,263,318,0.204583738814437,0.148661324025288,0.273347310559578,0.196942769242709,0.797585269578754,0.0106592402967458,857,157
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Barlie",10,264,500,0.25653872689478,0.188529366230726,0.265103680396561,0.292809606729487,1.25944970809937,0.0062136179107733,210,2
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Benduma",10,265,332,0.254417392820232,0.186568811486196,0.266682165798219,0.295508540782765,1.30364477912163,0.00997841669948346,324,8
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Gbainkfay",10,266,327,0.257913272096114,0.195525865310861,0.241892967656212,0.288448859948618,1.29843204839128,0.0105570714699424,72,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Gbenikoro",10,267,338,0.256590447986479,0.190571248708731,0.257294064513372,0.282430041120787,1.25507642722426,0.00994463797904989,18,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Guala",10,268,427,0.25929937643625,0.191175821635365,0.262721629867218,0.289098258458147,1.29184531512806,0.0081731490822905,277,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Kapethe",10,269,349,0.257913579921437,0.194079751831496,0.247500841597348,0.291616835223631,1.29523177955386,0.0096722398235961,264,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Largo",10,270,341,0.254162845216166,0.186305727818401,0.266982836692956,0.294514165284151,1.30937509920166,0.00988816074432878,483,13
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Makump",10,271,358,0.256859429840004,0.192423089884836,0.25086227122479,0.284338232190356,1.26935401779575,0.0103994986899803,27,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Makuna",10,272,355,0.257743495149409,0.192085347250466,0.254742211285999,0.280786780932543,1.24567384297819,0.00969223586486498,114,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Mokorie",10,273,340,0.257128578016596,0.191491551729129,0.255269277315535,0.279199057418488,1.24258934433136,0.0104776947031799,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Naiawama",10,274,487,0.240211342336334,0.161710514701375,0.326799004873988,0.274933474968681,1.33234630453717,0.00536206370336619,60,5
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Njaguima",10,275,361,0.25736566575287,0.191319908898211,0.256622252472783,0.281984485461064,1.21478730396685,0.00922039493932096,84,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Petema",10,276,320,0.258051940802542,0.191145732588866,0.259274191101211,0.283489189228529,1.26496378211485,0.0115575838727472,148,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Talama",10,277,385,0.247386499550751,0.178566979985876,0.278186237688193,0.287514569800388,1.22929681276674,0.00826445686500528,120,6
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Yekeyor",10,278,336,0.256559563158955,0.197867840507817,0.228764509607363,0.287462062531516,1.26963921357923,0.0114724769091871,156,1
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Bamba",10,279,322,0.257824698169304,0.194615672854463,0.245162801561138,0.280734864304932,1.24564548955341,0.0118560795515212,172,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Bantou",10,280,306,0.226436110249105,0.180835249427058,0.201385109344448,0.293319469409908,1.31983632876483,0.00977334677855557,3340,1670
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Gagal",10,281,290,0.260294132508224,0.188274115339313,0.276687055812276,0.274041066602802,1.19579152163292,0.0129024035125089,1020,510
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Gania",10,282,330,0.265887903348555,0.194939167592906,0.266837019894968,0.280854252451438,1.25221225764137,0.0140778990005964,900,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Gayebombo",10,283,345,0.258186261870892,0.192923104281195,0.252775485096614,0.278409848411237,1.19710760862649,0.0113270299897673,159,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Gbetaya",10,284,304,0.244062046006363,0.179166785388221,0.265896568844017,0.275006458117432,1.20696776771379,0.0121202698272295,600,300
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Kaali",10,285,313,0.258904527872869,0.194689801329138,0.248024733562259,0.275067605801158,1.1966577553549,0.0150839747708809,240,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Khoneya",10,286,273,0.259673458460443,0.192860479198832,0.257296142846996,0.270501736516138,1.20055681543602,0.0169267177058791,327,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Sangassou",10,287,433,0.253559071579506,0.186780629905085,0.2633644351923,0.296941831508057,1.30791238581701,0.00767825469972485,420,210
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Tanganya",10,288,336,0.241376722255219,0.181979350073223,0.246077466074763,0.282013673823193,1.2179403220647,0.00947327464104218,3024,1512
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"Yafraya",10,289,389,0.257863501097148,0.190379510775708,0.261704312686021,0.275926350046415,1.17520112723702,0.00800863056717087,102,0
"m",TRUE,"captures","a",0,"v",FALSE,"Mna","Trap.weight",100,2,0.5,0,0.5,2,1,10,"none",10,290,280,0.253059040135253,0.187099767063284,0.260647764398045,0.274329671487391,1.23031911435334,0.0139909335155351,NA,NA
